Data;Taxa (% a.a.);Fator diário;Financeiro (R$);Operações;Média;Mediana;Moda;Desvio padrão;Índice de curtose;
08/02/2011;11,17;1,00042029;222.599.704.820,33;1281;11,16;11,16;11,16;0,032;3.399,313;
07/02/2011;11,17;1,00042029;223.506.552.447,99;1279;11,16;11,16;11,16;0,029;5.563,55;
04/02/2011;11,17;1,00042029;230.442.356.920,5;1303;11,17;11,16;11,16;0,034;2.536,554;
03/02/2011;11,17;1,00042029;232.310.867.792,48;1312;11,16;11,16;11,16;0,026;7.274,791;
02/02/2011;11,17;1,00042029;215.147.079.937,55;1272;11,16;11,16;11,16;0,03;4.369,136;
01/02/2011;11,16;1,00041993;209.177.881.033,69;1341;11,16;11,16;11,16;0,039;1.813,88;
31/01/2011;11,17;1,00042029;214.789.049.248,74;1322;11,16;11,16;11,16;0,032;3.356,861;
28/01/2011;11,17;1,00042029;225.530.907.318,25;1335;11,16;11,16;11,16;0,025;7.385,645;
27/01/2011;11,17;1,00042029;226.795.427.844,84;1332;11,16;11,16;11,16;0,029;4.330,272;
26/01/2011;11,16;1,00041993;218.410.510.412,24;1330;11,16;11,16;11,16;0,028;5.546,259;
25/01/2011;11,16;1,00041993;207.606.996.805,36;960;11,16;11,16;11,16;0,025;8.042,056;
24/01/2011;11,16;1,00041993;206.102.563.075,27;1011;11,16;11,16;11,16;0,025;8.184,165;
21/01/2011;11,16;1,00041993;230.521.913.283,65;1276;11,16;11,16;11,16;0,046;932,909;
20/01/2011;11,16;1,00041993;258.118.557.969,58;1260;11,16;11,16;11,16;0,028;4.859,854;
19/01/2011;10,66;1,00040203;216.275.192.776,98;1270;10,66;10,66;10,66;0,025;5.375,525;
18/01/2011;10,66;1,00040203;213.301.222.856,12;1306;10,66;10,66;10,66;0,03;2.646,554;
17/01/2011;10,66;1,00040203;218.506.337.715,63;1306;10,66;10,66;10,66;0,03;2.601,783;
14/01/2011;10,66;1,00040203;218.257.365.062,48;1326;10,66;10,66;10,66;0,028;3.384,476;
13/01/2011;10,66;1,00040203;224.111.485.028,68;1248;10,66;10,66;10,66;0,027;3.692,298;
12/01/2011;10,66;1,00040203;226.104.326.540,61;1282;10,66;10,66;10,66;0,027;3.432,695;
11/01/2011;10,66;1,00040203;227.474.755.835,72;1272;10,66;10,66;10,66;0,038;993,878;
10/01/2011;10,66;1,00040203;220.411.875.679,93;1230;10,66;10,66;10,66;0,028;2.989,568;
07/01/2011;10,67;1,00040239;248.259.515.361,13;1267;10,66;10,66;10,66;0,025;3.597,705;
06/01/2011;10,66;1,00040203;244.934.150.587,24;1312;10,66;10,66;10,66;0,026;3.506,19;
05/01/2011;10,67;1,00040239;247.560.007.952,02;1284;10,66;10,66;10,66;0,026;3.047,858;
04/01/2011;10,66;1,00040203;234.969.442.948,54;1290;10,66;10,66;10,66;0,032;1.058,276;
03/01/2011;10,67;1,00040239;227.916.124.017,03;1298;10,66;10,66;10,66;0,044;476,214;
31/12/2010;10,67;1,00040239;68.979.117.179,17;246;10,67;10,66;10,66;0,03;5.491,693;
30/12/2010;10,67;1,00040239;90.416.274.554,32;264;10,66;10,66;10,66;0,024;581,656;
29/12/2010;10,66;1,00040203;153.769.428.813,85;1323;10,66;10,66;10,66;0,032;2.249,381;
28/12/2010;10,66;1,00040203;148.128.817.761,34;1333;10,66;10,66;10,66;0,053;336,756;
27/12/2010;10,66;1,00040203;156.806.959.623,26;1321;10,66;10,66;10,66;0,034;1.662,108;
24/12/2010;10,66;1,00040203;136.737.983.909,2;671;10,66;10,66;10,66;0,028;4.834,518;
23/12/2010;10,66;1,00040203;136.892.786.977,52;772;10,66;10,66;10,66;0,037;1.397,621;
22/12/2010;10,66;1,00040203;168.441.333.807,41;1372;10,66;10,66;10,66;0,035;1.382,069;
21/12/2010;10,66;1,00040203;169.252.029.262,44;1372;10,66;10,66;10,66;0,041;2.328,928;
20/12/2010;10,66;1,00040203;201.825.882.991,64;1318;10,66;10,66;10,66;0,038;2.613,674;
17/12/2010;10,66;1,00040203;201.617.887.542,02;1302;10,66;10,66;10,66;0,038;2.800,997;
16/12/2010;10,67;1,00040239;238.488.174.065,07;1347;10,66;10,66;10,66;0,036;2.888,35;
15/12/2010;10,66;1,00040203;249.983.648.503,04;1359;10,66;10,66;10,66;0,036;2.845,188;
14/12/2010;10,66;1,00040203;253.830.177.274,17;1349;10,64;10,66;10,66;0,413;540,739;
13/12/2010;10,66;1,00040203;250.121.590.848,86;1330;10,66;10,66;10,66;0,038;2.725,673;
10/12/2010;10,66;1,00040203;258.301.920.156,95;1284;10,66;10,66;10,66;0,035;3.524,085;
09/12/2010;10,66;1,00040203;244.799.225.641,45;1257;10,66;10,66;10,66;0,038;2.948,769;
08/12/2010;10,66;1,00040203;155.720.205.562,81;1347;10,66;10,66;10,66;0,05;1.573,502;
07/12/2010;10,66;1,00040203;149.582.595.964,2;1318;10,66;10,66;10,66;0,049;1.847,396;
06/12/2010;10,66;1,00040203;157.500.924.866,03;1298;10,66;10,66;10,66;0,045;1.168,202;
03/12/2010;10,66;1,00040203;160.549.059.180,94;1287;10,66;10,66;10,66;0,036;2.661,49;
02/12/2010;10,66;1,00040203;165.436.077.801,69;1304;10,66;10,66;10,66;0,031;4.472,251;
01/12/2010;10,66;1,00040203;162.478.390.784,77;1321;10,66;10,66;10,66;0,035;2.862,887;
30/11/2010;10,66;1,00040203;149.537.044.912,28;1326;10,66;10,66;10,66;0,035;3.130,959;
29/11/2010;10,66;1,00040203;152.492.854.447,91;1289;10,66;10,66;10,66;0,035;3.110,578;
26/11/2010;10,66;1,00040203;148.763.150.964,77;1271;10,66;10,66;10,66;0,025;432,131;
25/11/2010;10,66;1,00040203;160.629.593.314,97;1263;10,66;10,66;10,66;0,033;3.705,844;
24/11/2010;10,66;1,00040203;158.503.627.434,06;1274;10,66;10,66;10,66;0,035;2.736,929;
23/11/2010;10,66;1,00040203;161.471.777.135,57;1295;10,66;10,66;10,66;0,033;3.364,512;
22/11/2010;10,66;1,00040203;167.964.969.257,92;1289;10,66;10,66;10,66;0,031;4.256,237;
19/11/2010;10,66;1,00040203;187.528.367.511,25;1282;10,66;10,66;10,66;0,03;4.231,889;
18/11/2010;10,66;1,00040203;190.486.487.697,27;1268;10,66;10,66;10,66;0,033;3.139,289;
17/11/2010;10,66;1,00040203;189.930.594.172,07;1275;10,66;10,66;10,66;0,064;336,923;
16/11/2010;10,66;1,00040203;166.270.489.000,4;990;10,66;10,66;10,66;0,032;3.687,337;
12/11/2010;10,66;1,00040203;159.188.090.455,29;914;10,66;10,66;10,66;0,039;1.859,891;
11/11/2010;10,66;1,00040203;192.360.362.301,27;1250;10,66;10,66;10,66;0,034;2.721,425;
10/11/2010;10,66;1,00040203;188.948.820.691,21;1342;10,66;10,66;10,66;0,063;336,14;
09/11/2010;10,66;1,00040203;180.158.381.650,3;1268;10,66;10,66;10,66;0,035;2.564,7;
08/11/2010;10,66;1,00040203;180.000.533.269,86;1298;10,66;10,66;10,66;0,04;1.626,033;
05/11/2010;10,66;1,00040203;173.915.099.197,88;1322;10,66;10,66;10,66;0,036;2.448,858;
04/11/2010;10,66;1,00040203;186.972.783.006,36;1297;10,66;10,66;10,66;0,033;3.231,479;
03/11/2010;10,66;1,00040203;184.093.957.824,57;1284;10,66;10,66;10,66;0,042;1.363,299;
01/11/2010;10,66;1,00040203;185.289.535.695,37;1223;10,66;10,66;10,66;0,033;2.855,465;
29/10/2010;10,66;1,00040203;190.635.996.761,95;1198;10,66;10,66;10,66;0,04;1.599,925;
28/10/2010;10,66;1,00040203;194.665.397.870,71;1230;10,66;10,66;10,66;0,033;2.801,917;
27/10/2010;10,66;1,00040203;207.442.088.043,41;1270;10,66;10,66;10,66;0,058;2.476,489;
26/10/2010;10,66;1,00040203;199.752.998.356,47;1278;10,66;10,66;10,66;0,034;2.599,578;
25/10/2010;10,66;1,00040203;218.955.343.339,07;1285;10,66;10,66;10,66;0,034;2.324,059;
22/10/2010;10,66;1,00040203;226.651.500.134,76;1235;10,66;10,66;10,66;0,033;2.723,039;
21/10/2010;10,66;1,00040203;240.052.817.725,51;1263;10,66;10,66;10,66;0,03;3.436,796;
20/10/2010;10,66;1,00040203;188.144.788.912,12;1260;10,66;10,66;10,66;0,029;3.809,124;
19/10/2010;10,66;1,00040203;188.709.524.104,85;1237;10,66;10,66;10,66;0,031;3.663,57;
18/10/2010;10,66;1,00040203;190.017.472.089,32;1280;10,66;10,66;10,66;0,031;3.165,065;
15/10/2010;10,66;1,00040203;192.385.494.584;1257;10,66;10,66;10,66;0,029;3.783,59;
14/10/2010;10,66;1,00040203;185.273.466.182,65;1286;10,66;10,66;10,66;0,047;738,988;
13/10/2010;10,66;1,00040203;174.709.850.164,54;1264;10,66;10,66;10,66;0,05;551,447;
11/10/2010;10,66;1,00040203;169.849.307.438,04;1233;10,66;10,66;10,66;0,029;4.605,626;
08/10/2010;10,66;1,00040203;171.670.062.428,92;1258;10,66;10,66;10,66;0,03;4.348,87;
07/10/2010;10,66;1,00040203;194.113.228.681,55;1250;10,66;10,66;10,66;0,033;2.795,686;
06/10/2010;10,66;1,00040203;185.340.536.939,58;1266;10,66;10,66;10,66;0,033;2.535,425;
05/10/2010;10,66;1,00040203;179.932.118.466,29;1280;10,66;10,66;10,66;0,046;890,216;
04/10/2010;10,66;1,00040203;175.351.303.922,56;1234;10,66;10,66;10,66;0,03;4.125,094;
01/10/2010;10,66;1,00040203;190.618.453.751;1234;10,66;10,66;10,66;0,031;3.426,765;
30/09/2010;10,66;1,00040203;153.168.887.238,87;1296;10,66;10,66;10,66;0,041;1.547,136;
29/09/2010;10,66;1,00040203;166.722.563.069,08;1265;10,66;10,66;10,66;0,033;3.181,604;
28/09/2010;10,66;1,00040203;163.084.735.901,67;1345;10,66;10,66;10,66;0,037;2.199,461;
27/09/2010;10,66;1,00040203;158.872.276.276,94;1306;10,66;10,66;10,66;0,041;1.698,178;
24/09/2010;10,66;1,00040203;180.124.327.097,1;1331;10,66;10,66;10,66;0,032;3.344,508;
23/09/2010;10,66;1,00040203;180.272.558.397,28;1312;10,66;10,66;10,66;0,032;3.379,304;
22/09/2010;10,66;1,00040203;177.428.597.453,09;1313;10,66;10,66;10,66;0,031;3.888,929;
21/09/2010;10,66;1,00040203;163.568.944.608,42;1343;10,66;10,66;10,66;0,042;1.268,519;
20/09/2010;10,66;1,00040203;195.650.432.604,9;1251;10,66;10,66;10,66;0,032;3.422,617;
17/09/2010;10,66;1,00040203;205.695.433.353,56;1224;10,66;10,66;10,66;0,033;2.657,462;
16/09/2010;10,66;1,00040203;204.244.248.097,32;1227;10,66;10,66;10,66;0,033;2.530,989;
15/09/2010;10,66;1,00040203;206.661.281.465,13;1271;10,66;10,66;10,66;0,029;4.088,775;
14/09/2010;10,66;1,00040203;202.577.159.035,64;1224;10,66;10,66;10,66;0,031;3.228,575;
13/09/2010;10,66;1,00040203;193.578.398.093,6;1225;10,66;10,66;10,66;0,032;3.024,105;
10/09/2010;10,66;1,00040203;202.604.876.289,01;1191;10,66;10,66;10,66;0,03;3.148,149;
09/09/2010;10,66;1,00040203;213.323.523.897,96;1171;10,66;10,66;10,66;0,032;2.536,779;
08/09/2010;10,66;1,00040203;216.094.779.186,13;1203;10,66;10,66;10,66;0,031;2.956,788;
06/09/2010;10,66;1,00040203;170.526.154.413,63;1176;10,66;10,66;10,66;0,028;5.103,824;
03/09/2010;10,66;1,00040203;209.794.770.140,44;1187;10,66;10,66;10,66;0,027;5.086,3;
02/09/2010;10,66;1,00040203;213.499.796.007,87;1205;10,66;10,66;10,66;0,031;2.670,128;
01/09/2010;10,66;1,00040203;137.999.489.410,81;1285;10,66;10,66;10,66;0,033;3.302,8;
31/08/2010;10,66;1,00040203;132.507.626.627,75;1289;10,66;10,66;10,66;0,033;3.133,455;
30/08/2010;10,66;1,00040203;138.065.958.841,35;1257;10,66;10,66;10,66;0,035;2.560,75;
27/08/2010;10,66;1,00040203;142.540.233.423,86;1260;10,66;10,66;10,66;0,031;4.121,504;
26/08/2010;10,66;1,00040203;138.158.721.494,82;1257;10,66;10,66;10,66;0,032;3.830,396;
25/08/2010;10,66;1,00040203;150.699.366.910,85;1286;10,66;10,66;10,66;0,032;3.689,76;
24/08/2010;10,66;1,00040203;147.937.255.390,84;1249;10,66;10,66;10,66;0,032;3.753,699;
23/08/2010;10,66;1,00040203;152.856.668.890,76;1303;10,66;10,66;10,66;0,034;2.869,853;
20/08/2010;10,66;1,00040203;171.980.284.226,62;1285;10,66;10,66;10,66;0,032;3.531,719;
19/08/2010;10,66;1,00040203;187.255.838.068,13;1243;10,66;10,66;10,66;0,03;3.610,927;
18/08/2010;10,66;1,00040203;183.108.982.871,74;1253;10,66;10,66;10,66;0,029;4.306,295;
17/08/2010;10,66;1,00040203;184.433.410.317,42;1276;10,66;10,66;10,66;0,031;3.753,908;
16/08/2010;10,66;1,00040203;184.800.621.216,19;1262;10,66;10,66;10,66;0,031;3.650,142;
13/08/2010;10,66;1,00040203;159.824.917.039,87;1271;10,66;10,66;10,66;0,031;3.450,507;
12/08/2010;10,66;1,00040203;164.960.366.031,7;1279;10,66;10,66;10,66;0,035;2.272,361;
11/08/2010;10,66;1,00040203;160.916.428.933,94;1239;10,66;10,66;10,66;0,079;10.398,105;
10/08/2010;10,66;1,00040203;161.383.272.292,36;1303;10,66;10,66;10,66;0,051;800,239;
09/08/2010;10,66;1,00040203;158.394.238.009,23;1280;10,66;10,66;10,66;0,036;2.431,246;
06/08/2010;10,66;1,00040203;168.325.153.849,84;1251;10,66;10,66;10,66;0,036;3.554,995;
05/08/2010;10,66;1,00040203;169.947.342.582,89;1260;10,66;10,66;10,66;0,033;2.814,526;
04/08/2010;10,66;1,00040203;168.951.135.822,75;1425;10,63;10,66;10,66;0,229;119,941;
03/08/2010;10,66;1,00040203;171.569.106.853,53;1318;10,65;10,66;10,66;0,068;261,417;
02/08/2010;10,66;1,00040203;168.421.212.989,07;1260;10,66;10,66;10,66;0,048;685,822;
30/07/2010;10,66;1,00040203;183.792.836.407,55;1300;10,66;10,66;10,66;0,034;2.386,779;
29/07/2010;10,66;1,00040203;193.962.232.154,71;1238;10,66;10,66;10,66;0,037;1.773,653;
28/07/2010;10,66;1,00040203;197.674.955.603,06;1209;10,66;10,66;10,66;0,035;2.258,002;
27/07/2010;10,66;1,00040203;204.299.944.568,08;1261;10,66;10,66;10,66;0,047;1.202,537;
26/07/2010;10,66;1,00040203;202.137.993.728,42;1207;10,66;10,66;10,66;0,035;2.329,635;
23/07/2010;10,66;1,00040203;232.121.628.205,67;1252;10,66;10,66;10,66;0,045;715,77;
22/07/2010;10,66;1,00040203;231.627.038.422,93;1206;10,65;10,66;10,66;0,041;1.042,932;
21/07/2010;10,16;1,00038406;142.542.220.603,32;1266;10,16;10,16;10,16;0,033;1.594,282;
20/07/2010;10,16;1,00038406;165.616.620.448,51;1272;10,16;10,16;10,16;0,028;2.577,188;
19/07/2010;10,16;1,00038406;163.690.942.167,98;1229;10,16;10,16;10,16;0,033;1.656,939;
16/07/2010;10,16;1,00038406;166.605.936.548,49;1215;10,16;10,16;10,16;0,032;1.738,312;
15/07/2010;10,16;1,00038406;179.885.910.775,8;1229;10,16;10,16;10,16;0,042;702,024;
14/07/2010;10,16;1,00038406;178.540.372.392,76;1235;10,16;10,16;10,16;0,035;1.137,245;
13/07/2010;10,16;1,00038406;0;0;0;0;0;0;0;
12/07/2010;10,16;1,00038406;175.857.219.406,61;1226;10,16;10,16;10,16;0,04;801,261;
09/07/2010;10,16;1,00038406;165.315.912.352,48;770;10,16;10,16;10,16;0,017;4.263,371;
08/07/2010;10,16;1,00038406;164.510.428.737,06;774;10,16;10,16;10,16;0,03;1.201,577;
07/07/2010;10,16;1,00038406;180.995.318.526,44;1226;10,16;10,16;10,16;0,068;23.055,021;
06/07/2010;10,16;1,00038406;180.245.851.683,61;1228;10,16;10,16;10,16;0,031;1.569,117;
05/07/2010;10,16;1,00038406;178.426.787.441,73;1218;10,16;10,16;10,16;0,029;2.101,257;
02/07/2010;10,16;1,00038406;197.179.723.655,25;1234;10,16;10,16;10,16;0,037;762,722;
01/07/2010;10,16;1,00038406;193.018.408.454,74;1248;10,16;10,16;10,16;0,034;1.106,245;
30/06/2010;10,16;1,00038406;139.981.683.234,32;1303;10,16;10,16;10,16;0,039;936,049;
29/06/2010;10,16;1,00038406;136.133.068.951,64;1361;10,15;10,16;10,16;0,052;328,039;
28/06/2010;10,16;1,00038406;135.158.963.554,18;1257;10,16;10,16;10,16;0,03;2.013,683;
25/06/2010;10,15;1,00038370;137.608.452.963,56;1286;10,15;10,15;10,15;0,032;1.700,424;
24/06/2010;10,15;1,00038370;137.734.612.680,97;1249;10,15;10,15;10,15;0,032;1.721,645;
23/06/2010;10,15;1,00038370;139.936.222.460,98;1262;10,15;10,15;10,15;0,032;1.617,969;
22/06/2010;10,15;1,00038370;138.561.878.115,68;1232;10,15;10,15;10,15;0,037;1.058,173;
21/06/2010;10,15;1,00038370;145.589.952.029,12;1267;10,15;10,15;10,15;0,031;1.817,136;
18/06/2010;10,15;1,00038370;160.648.034.258,33;1305;10,15;10,15;10,15;0,031;1.595,268;
17/06/2010;10,15;1,00038370;173.901.916.323,72;1205;10,15;10,15;10,15;0,031;1.426,598;
16/06/2010;10,15;1,00038370;164.500.551.544,69;1268;10,15;10,15;10,15;0,031;1.703,677;
15/06/2010;10,15;1,00038370;174.327.090.238,96;1229;10,15;10,15;10,15;0,029;1.671,899;
14/06/2010;10,15;1,00038370;175.685.241.870,42;1245;10,14;10,15;10,15;0,051;527,002;
11/06/2010;10,15;1,00038370;246.736.416.290,19;1162;10,15;10,15;10,15;0,045;863,437;
10/06/2010;10,15;1,00038370;249.105.907.085,16;1163;10,14;10,15;10,15;0,047;372,297;
09/06/2010;9,4;1,00035657;194.446.742.810,71;1176;9,4;9,4;9,4;0,091;7.734,187;
08/06/2010;9,4;1,00035657;202.380.448.547,25;1200;9,4;9,4;9,4;0,031;499,868;
07/06/2010;9,4;1,00035657;194.651.197.802,38;1461;9,37;9,4;9,4;0,192;48,765;
04/06/2010;9,4;1,00035657;156.494.356.645,4;1515;9,37;9,4;9,4;0,215;38,968;
02/06/2010;9,4;1,00035657;172.432.950.647,96;1473;9,37;9,4;9,4;0,203;44,007;
01/06/2010;9,4;1,00035657;151.260.235.320,16;1554;9,36;9,4;9,4;0,211;40,244;
31/05/2010;9,39;1,00035621;152.830.732.684,62;1572;9,36;9,4;9,4;0,231;33,12;
28/05/2010;9,39;1,00035621;148.456.197.757,8;1555;9,36;9,4;9,4;0,233;32,505;
27/05/2010;9,4;1,00035657;153.428.010.279,15;1497;9,37;9,4;9,4;0,204;43,2;
26/05/2010;9,4;1,00035657;151.551.501.754,84;1473;9,37;9,4;9,4;0,204;43,04;
25/05/2010;9,4;1,00035657;151.378.563.706,17;1554;9,37;9,4;9,4;0,208;41,166;
24/05/2010;9,39;1,00035621;164.845.962.937,96;1568;9,36;9,4;9,4;0,237;34,286;
21/05/2010;9,4;1,00035657;174.497.610.035,72;1563;9,36;9,4;9,4;0,231;36,342;
20/05/2010;9,4;1,00035657;192.704.777.719,96;1398;9,38;9,4;9,4;0,18;56,231;
19/05/2010;9,4;1,00035657;192.175.011.327,53;1421;9,38;9,4;9,4;0,183;54,31;
18/05/2010;9,4;1,00035657;172.357.307.432,18;1467;9,37;9,4;9,4;0,19;49,05;
17/05/2010;9,4;1,00035657;179.285.081.392,1;1399;9,37;9,4;9,4;0,187;51,667;
14/05/2010;9,4;1,00035657;182.810.751.823,14;1395;9,37;9,4;9,4;0,177;58,043;
13/05/2010;9,4;1,00035657;186.406.949.551,92;1345;9,38;9,4;9,4;0,176;58,628;
12/05/2010;9,4;1,00035657;182.118.985.756,68;1392;9,37;9,4;9,4;0,179;56,735;
11/05/2010;9,4;1,00035657;177.885.103.158,93;1136;9,37;9,4;9,4;0,177;56,434;
10/05/2010;9,4;1,00035657;179.838.199.312,55;1381;9,37;9,4;9,4;0,179;56,616;
07/05/2010;9,4;1,00035657;180.480.547.588,32;1100;9,37;9,4;9,4;0,184;53,8;
06/05/2010;9,4;1,00035657;178.115.625.510,45;1408;9,37;9,4;9,4;0,185;52,228;
05/05/2010;9,4;1,00035657;178.077.509.884,08;1393;9,37;9,4;9,4;0,187;51,648;
04/05/2010;9,4;1,00035657;163.686.287.023,49;1433;9,37;9,4;9,4;0,198;45,673;
03/05/2010;9,4;1,00035657;167.151.174.963,32;1458;9,37;9,4;9,4;0,208;41,159;
30/04/2010;9,4;1,00035657;184.383.169.100,57;1132;9,37;9,4;9,4;0,196;47,134;
29/04/2010;9,39;1,00035621;180.294.921.541,5;1108;9,37;9,4;9,4;0,186;49,633;
28/04/2010;8,64;1,00032890;99.339.186.744,49;1516;8,63;8,65;8,65;0,229;20,707;
27/04/2010;8,64;1,00032890;98.114.613.786,27;1540;8,61;8,65;8,65;0,192;31,644;
26/04/2010;8,64;1,00032890;97.252.278.593,78;1545;8,61;8,65;8,65;0,193;31,472;
23/04/2010;8,64;1,00032890;95.139.467.818,03;1490;8,61;8,65;8,65;0,196;30,524;
22/04/2010;8,65;1,00032927;112.548.702.059,51;1434;8,62;8,65;8,65;0,176;38,727;
20/04/2010;8,65;1,00032927;124.253.447.593,7;1414;8,62;8,65;8,65;0,167;43,625;
19/04/2010;8,65;1,00032927;130.230.648.540,9;1433;8,62;8,65;8,65;0,167;42,909;
16/04/2010;8,65;1,00032927;138.027.888.547,75;1402;8,63;8,65;8,65;0,161;46,483;
15/04/2010;8,65;1,00032927;141.571.664.133,3;1426;8,63;8,65;8,65;0,156;49,844;
14/04/2010;8,65;1,00032927;143.526.759.559,3;1406;8,63;8,65;8,65;0,155;49,849;
13/04/2010;8,65;1,00032927;141.081.169.136,67;1474;8,62;8,65;8,65;0,163;43,648;
12/04/2010;8,65;1,00032927;140.616.175.482,71;1411;8,63;8,65;8,65;0,153;50,91;
09/04/2010;8,65;1,00032927;154.875.137.720,09;1341;8,63;8,65;8,65;0,145;57,554;
08/04/2010;8,65;1,00032927;155.277.714.650,79;1386;8,63;8,65;8,65;0,143;58,743;
07/04/2010;8,65;1,00032927;147.473.186.734,94;1381;8,63;8,65;8,65;0,149;54,396;
06/04/2010;8,65;1,00032927;142.613.616.431,95;1415;8,62;8,65;8,65;0,164;43,928;
05/04/2010;8,65;1,00032927;152.191.739.230,58;1463;8,62;8,65;8,65;0,164;44,376;
01/04/2010;8,65;1,00032927;152.096.248.942,59;1434;8,63;8,65;8,65;0,159;47,503;
31/03/2010;8,65;1,00032927;131.127.770.728,45;1530;8,62;8,65;8,65;0,174;39,066;
30/03/2010;8,65;1,00032927;135.718.942.265,07;1503;8,62;8,65;8,65;0,168;42,011;
29/03/2010;8,65;1,00032927;138.401.933.906,39;1437;8,62;8,65;8,65;0,165;43,977;
26/03/2010;8,65;1,00032927;138.281.820.830,25;1428;8,62;8,65;8,65;0,166;42,955;
25/03/2010;8,65;1,00032927;149.325.198.009,18;1406;8,63;8,65;8,65;0,159;47,528;
24/03/2010;8,65;1,00032927;144.645.364.592,39;1381;8,62;8,65;8,65;0,161;46,233;
23/03/2010;8,65;1,00032927;146.151.386.162,24;1405;8,62;8,65;8,65;0,175;42,495;
22/03/2010;8,65;1,00032927;154.528.816.240,2;1173;8,62;8,65;8,65;0,166;44,838;
19/03/2010;8,65;1,00032927;253.667.161.979,61;1229;8,63;8,65;8,65;0,136;70,336;
18/03/2010;8,65;1,00032927;323.064.726.754,05;1201;8,64;8,65;8,65;0,115;94,213;
17/03/2010;8,65;1,00032927;194.703.906.726,49;1332;8,63;8,65;8,65;0,144;58,997;
16/03/2010;8,65;1,00032927;149.444.400.411,19;1468;8,62;8,65;8,65;0,172;42,352;
15/03/2010;8,65;1,00032927;152.018.833.382,26;1405;8,63;8,65;8,65;0,162;45,992;
12/03/2010;8,65;1,00032927;152.585.631.430,24;1410;8,63;8,65;8,65;0,165;44,68;
11/03/2010;8,65;1,00032927;151.604.236.700,75;1423;8,62;8,65;8,65;0,171;41,616;
10/03/2010;8,65;1,00032927;144.497.649.224,84;1496;8,62;8,65;8,65;0,173;39,584;
09/03/2010;8,65;1,00032927;142.410.805.647,22;1462;8,62;8,65;8,65;0,166;42,963;
08/03/2010;8,65;1,00032927;146.325.636.037,87;1438;8,63;8,65;8,65;0,165;44,695;
05/03/2010;8,65;1,00032927;154.361.163.727,52;1450;8,63;8,65;8,65;0,161;46,977;
04/03/2010;8,65;1,00032927;155.998.667.839,11;1403;8,63;8,65;8,65;0,162;46,383;
03/03/2010;8,65;1,00032927;155.669.829.211,67;1421;8,63;8,65;8,65;0,163;45,958;
02/03/2010;8,65;1,00032927;149.039.913.630,7;1472;8,62;8,65;8,65;0,173;39,731;
01/03/2010;8,65;1,00032927;145.853.070.690,53;1420;8,63;8,65;8,65;0,17;41,816;
26/02/2010;8,65;1,00032927;144.543.350.841,81;1449;8,62;8,65;8,65;0,167;43,291;
25/02/2010;8,65;1,00032927;170.028.022.226,94;1481;8,62;8,65;8,65;0,162;41,373;
24/02/2010;8,65;1,00032927;151.889.634.849,34;1396;8,62;8,65;8,65;0,162;45,209;
23/02/2010;8,65;1,00032927;141.787.613.584,71;1419;8,62;8,65;8,65;0,167;42,389;
22/02/2010;8,65;1,00032927;158.685.299.298,39;1405;8,63;8,65;8,65;0,157;48,97;
19/02/2010;8,65;1,00032927;165.281.555.368,85;1414;8,63;8,65;8,65;0,151;53,207;
18/02/2010;8,65;1,00032927;182.771.038.350,11;1339;8,63;8,65;8,65;0,148;54,952;
17/02/2010;8,65;1,00032927;176.505.241.870,69;1047;8,63;8,65;8,65;0,152;52,994;
12/02/2010;8,65;1,00032927;164.861.894.976,39;1361;8,63;8,65;8,65;0,159;48,123;
11/02/2010;8,65;1,00032927;192.325.203.066,18;1398;8,63;8,65;8,65;0,165;44,726;
10/02/2010;8,65;1,00032927;194.896.051.613,59;1431;8,62;8,65;8,65;0,165;44,629;
09/02/2010;8,65;1,00032927;176.419.391.140,76;1414;8,63;8,65;8,65;0,156;49,632;
08/02/2010;8,65;1,00032927;186.789.193.688,26;1368;8,63;8,65;8,65;0,153;51,677;
05/02/2010;8,65;1,00032927;199.550.404.419,76;1288;8,63;8,65;8,65;0,148;56,484;
04/02/2010;8,65;1,00032927;211.681.917.775,26;1280;8,63;8,65;8,65;0,142;61,429;
03/02/2010;8,65;1,00032927;214.807.439.696,63;1319;8,63;8,65;8,65;0,14;63,112;
02/02/2010;8,65;1,00032927;209.840.186.776,97;1377;8,63;8,65;8,65;0,145;57,758;
01/02/2010;8,65;1,00032927;216.697.264.520,16;1303;8,63;8,65;8,65;0,145;58,398;
29/01/2010;8,65;1,00032927;228.301.995.125,42;1079;8,63;8,65;8,65;0,141;61,866;
28/01/2010;8,65;1,00032927;225.073.333.548,21;1004;8,63;8,65;8,65;0,138;64,049;
27/01/2010;8,65;1,00032927;163.401.058.837,26;1478;8,62;8,65;8,65;0,166;43,727;
26/01/2010;8,64;1,00032890;154.480.917.084,3;1470;8,62;8,65;8,65;0,172;38,908;
25/01/2010;8,65;1,00032927;142.844.373.016,05;1027;8,62;8,65;8,65;0,174;39,909;
22/01/2010;8,65;1,00032927;146.007.740.875,9;1036;8,62;8,65;8,65;0,172;40,542;
21/01/2010;8,65;1,00032927;184.793.897.275,16;1421;8,63;8,65;8,65;0,153;51,55;
20/01/2010;8,65;1,00032927;200.162.097.919,96;1055;8,63;8,65;8,65;0,137;65,68;
19/01/2010;8,65;1,00032927;201.729.500.519,27;1084;8,63;8,65;8,65;0,139;62,812;
18/01/2010;8,65;1,00032927;199.191.069.925,37;1125;8,63;8,65;8,65;0,143;59,016;
